,_step,_timestamp,train/logps/chosen,train/grad_norm,train/learning_rate,train/epoch,train/losses/dpo,train/losses/total,train/logps/answer,train/loss,train/losses/sft,_runtime,train/rewards/margins,train/rewards/chosen,train/rewards/rejected,train/rewards/accuracies,train/global_step,train/logps/rejected
435,511,1731435983.9697814,-1.7560431957244873,7.623098373413086,0,0.03,0.766098141670227,0.766098141670227,-2.299802780151367,0.7661,1.756043553352356,1050.838767812,0.35906004905700684,-3.5120863914489746,-3.8711464405059814,1,512,-1.9355732202529907
436,512,1731435985.9909248,-1.5397173166275024,5.760138511657715,0,0.03,1.2851097583770752,1.2851097583770752,-1.8835761547088623,1.2851,1.5397177934646606,1052.904404427,-0.4612889289855957,-3.079434633255005,-2.618145704269409,0,513,-1.3090728521347046
437,513,1731435988.0158236,-0.5390428304672241,4.338903903961182,0,0.03,0.645783007144928,0.645783007144928,-0.9753509759902954,0.6458,0.5390428304672241,1054.884804908,0.5970836877822876,-1.0780856609344482,-1.6751693487167358,1,514,-0.8375846743583679
438,514,1731435990.0163717,-0.7601718306541443,1.038666009902954,0,0.03,0.4153066873550415,0.4153066873550415,-0.675835907459259,0.4153,0.7601718306541443,1056.885297156,1.1639083623886108,-1.5203436613082886,-2.6842520236968994,1,515,-1.3421260118484497
439,515,1731435992.0364597,-1.1305043697357178,1.3337905406951904,0,0.03,0.24509872496128082,0.24509872496128082,-2.179177761077881,0.2451,1.1305043697357178,1058.905391547,1.7810430526733398,-2.2610087394714355,-4.042051792144775,1,516,-2.0210258960723877
440,516,1731435994.054432,-1.5635069608688354,4.587568283081055,0,0.03,1.3442689180374146,1.3442689180374146,-1.4702959060668945,1.3443,1.5635069608688354,1060.923362987,-0.5421764850616455,-3.127013921737671,-2.5848374366760254,0,517,-1.2924187183380127
441,517,1731435996.0717125,-0.31828778982162476,1.7677208185195923,0,0.03,0.17742522060871124,0.17742522060871124,-0.8093163967132568,0.1774,0.31828778982162476,1062.984424389,2.1391820907592773,-0.6365755796432495,-2.7757575511932373,1,518,-1.3878787755966187
442,518,1731435998.0676737,-0.9043651819229126,6.169663906097412,0,0.03,1.0596556663513184,1.0596556663513184,-1.7175287008285522,1.0597,0.9043651223182678,1064.936593197,-0.13412785530090332,-1.8087303638458252,-1.6746025085449219,0,519,-0.8373012542724609
443,519,1731436000.0859897,-0.6931789517402649,1.384830117225647,0,0.03,0.5491172671318054,0.5491172671318054,-1.4679924249649048,0.5491,0.6931788325309753,1066.954965377,0.8123522996902466,-1.3863579034805298,-2.1987102031707764,1,520,-1.0993551015853882
444,520,1731436002.1086206,-0.9966782927513123,1.0800598859786987,0,0.03,0.5050910711288452,0.5050910711288452,-1.0325512886047363,0.5051,0.9966781735420227,1068.977633991,0.9198635816574097,-1.9933565855026245,-2.913220167160034,1,521,-1.456610083580017
445,521,1731436004.1282966,-1.8647624254226685,5.32862663269043,0,0.03,2.5501441955566406,2.5501441955566406,-1.8878252506256104,2.5501,1.8647624254226685,1070.99754544,-1.9688578844070435,-3.729524850845337,-1.7606669664382935,0,522,-0.8803334832191467
446,522,1731436006.150057,-1.557842493057251,4.161671161651611,0,0.03,2.11112380027771,2.11112380027771,-0.7586295008659363,2.1111,1.557842493057251,1073.060397522,-1.4820376634597778,-3.115684986114502,-1.6336473226547241,0,523,-0.8168236613273621
447,523,1731436008.1723282,-1.469997525215149,1.3451093435287476,0,0.03,0.6232000589370728,0.6232000589370728,-1.4967303276062012,0.6232,1.4699976444244385,1075.041255748,0.6451573371887207,-2.939995050430298,-3.5851523876190186,1,524,-1.7925761938095093
448,524,1731436010.1888995,-1.1165554523468018,0.8722859621047974,0,0.03,0.16286717355251312,0.16286717355251312,-2.310945749282837,0.1629,1.1165556907653809,1077.0578533,2.2322816848754883,-2.2331109046936035,-4.465392589569092,1,525,-2.232696294784546
449,526,1731436014.2030277,-1.567852258682251,2.301710605621338,0,0.03,1.1545681953430176,1.1545681953430176,-1.6938079595565796,1.1546,1.567852258682251,1081.071960143,-0.27594900131225586,-3.135704517364502,-2.859755516052246,0,527,-1.429877758026123
450,527,1731436016.2032819,-1.4780669212341309,7.951701641082764,0,0.03,1.7900807857513428,1.7900807857513428,-1.691969871520996,1.7901,1.4780668020248413,1083.116440097,-1.107423186302185,-2.9561338424682617,-1.8487106561660767,0,528,-0.9243553280830383
451,528,1731436018.2379959,-1.3742986917495728,2.4721174240112305,0,0.03,0.5516247749328613,0.5516247749328613,-2.1525416374206543,0.5516,1.3742988109588623,1085.106961757,0.8064281940460205,-2.7485973834991455,-3.555025577545166,1,529,-1.777512788772583
452,529,1731436020.2363584,-1.9644957780838013,22.68915367126465,0,0.03,1.9330227375030518,1.9330227375030518,-1.4739216566085815,1.933,1.9644957780838013,1087.105325468,-1.2767078876495361,-3.9289915561676025,-2.6522836685180664,0,530,-1.3261418342590332
453,530,1731436022.2318413,-1.5931135416030884,6.188182353973389,0,0.03,1.5580816268920898,1.5580816268920898,-1.7673215866088867,1.5581,1.5931135416030884,1089.100799197,-0.8216760158538818,-3.1862270832061768,-2.364551067352295,0,531,-1.1822755336761475
454,531,1731436024.2340627,-2.4151058197021484,2.788928985595703,0,0.03,0.8237013816833496,0.8237013816833496,-1.8049392700195312,0.8237,2.4151065349578857,1091.103068031,0.2539844512939453,-4.830211639404297,-5.084196090698242,1,532,-2.542098045349121
455,532,1731436026.254871,-0.8271138072013855,2.2451319694519043,0,0.03,0.5831431150436401,0.5831431150436401,-0.8643212914466858,0.5831,0.8271137475967407,1093.168439905,0.7336219549179077,-1.654227614402771,-2.3878495693206787,1,533,-1.1939247846603394
456,533,1731436028.2771652,-1.529979944229126,2.7979538440704346,0,0.03,1.2957851886749268,1.2957851886749268,-1.5863454341888428,1.2958,1.5299798250198364,1095.146144984,-0.4760165214538574,-3.059959888458252,-2.5839433670043945,0,534,-1.2919716835021973
457,534,1731436030.2738986,-0.8652872443199158,7.037200450897217,0,0.03,1.4910955429077148,1.4910955429077148,-1.0459165573120117,1.4911,0.8652872443199158,1097.142859275,-0.7360408902168274,-1.7305744886398315,-0.9945335984230042,0,535,-0.4972667992115021
458,535,1731436032.2720702,-0.8131935000419617,2.534213066101074,0,0.03,1.3415281772613525,1.3415281772613525,-1.6720999479293823,1.3415,0.8131935000419617,1099.141037592,-0.538467288017273,-1.6263870000839233,-1.0879197120666504,0,536,-0.5439598560333252
459,536,1731436034.2850592,-1.3242783546447754,1.228538155555725,0,0.03,0.26291704177856445,0.26291704177856445,-2.1426899433135986,0.2629,1.3242783546447754,1101.154016299,1.7015795707702637,-2.648556709289551,-4.3501362800598145,1,537,-2.1750681400299072
460,537,1731436036.30559,-0.9849218130111694,3.102855682373047,0,0.03,0.9786049723625183,0.9786049723625183,-1.5023586750030518,0.9786,0.984921932220459,1103.220397301,-0.007264375686645508,-1.9698436260223389,-1.9625792503356934,0,538,-0.9812896251678467
461,538,1731436038.3020663,-0.46847644448280334,3.2632834911346436,0,0.03,0.7179325222969055,0.7179325222969055,-0.5390422940254211,0.7179,0.46847644448280334,1105.171040794,0.4510287642478943,-0.9369528889656067,-1.387981653213501,1,539,-0.6939908266067505
462,539,1731436040.2118356,-0.19419604539871216,0.008386299945414066,0,0.03,0.9740769863128662,0.9740769863128662,-0.19419606029987335,0.9741,0.19419603049755096,1107.080806359,0.0,-0.3883920907974243,-0.3883920907974243,0,540,-0.19419604539871216
463,540,1731436042.2071092,-2.0859761238098145,3.2441329956054688,0,0.03,0.9122738242149353,0.9122738242149353,-1.6344796419143677,0.9123,2.0859761238098145,1109.076037105,0.10123872756958008,-4.171952247619629,-4.273190975189209,1,541,-2.1365954875946045
464,541,1731436044.2079651,-2.3200931549072266,6.881811141967773,0,0.03,2.126768112182617,2.126768112182617,-2.001453161239624,2.1268,2.3200931549072266,1111.076995663,-1.4998185634613037,-4.640186309814453,-3.1403677463531494,0,542,-1.5701838731765747
465,543,1731436048.195099,-2.7935423851013184,5.2105841636657715,0,0.03,3.060858964920044,3.060858964920044,-2.4169187545776367,3.0609,2.7935421466827393,1115.064057508,-2.512878656387329,-5.587084770202637,-3.0742061138153076,0,544,-1.5371030569076538
466,544,1731436050.2141626,-1.1538866758346558,1.0508219003677368,0,0.03,0.41556689143180847,0.41556689143180847,-1.3271781206130981,0.4156,1.1538865566253662,1117.083118783,1.1631429195404053,-2.3077733516693115,-3.470916271209717,1,545,-1.7354581356048584
467,545,1731436052.2286658,-1.940950870513916,2.923701286315918,0,0.03,0.8014885187149048,0.8014885187149048,-2.3241817951202393,0.8015,1.940950870513916,1119.097626833,0.2939162254333496,-3.881901741027832,-4.175817966461182,1,546,-2.087908983230591
468,546,1731436054.2466607,-1.5294133424758911,4.0153117179870605,0,0.03,1.5710194110870361,1.5710194110870361,-1.9182528257369995,1.571,1.5294132232666016,1121.115604486,-0.838036060333252,-3.0588266849517822,-2.2207906246185303,0,547,-1.1103953123092651
469,547,1731436056.2618356,-1.2062817811965942,2.861560344696045,0,0.03,0.5975370407104492,0.5975370407104492,-1.7710751295089722,0.5975,1.2062819004058838,1123.176393759,0.7013373374938965,-2.4125635623931885,-3.113900899887085,1,548,-1.5569504499435425
470,548,1731436058.2793484,-1.7116291522979736,1.8266681432724,0,0.03,0.5653767585754395,0.5653767585754395,-1.7957617044448853,0.5654,1.7116291522979736,1125.14830284,0.7742910385131836,-3.4232583045959473,-4.197549343109131,1,549,-2.0987746715545654
471,549,1731436060.299302,-1.2304843664169312,0.5358223915100098,0,0.03,0.15301725268363953,0.15301725268363953,-1.7132490873336792,0.153,1.2304843664169312,1127.168316238,2.299720525741577,-2.4609687328338623,-4.7606892585754395,1,550,-2.3803446292877197
472,550,1731436062.3210533,-1.857062816619873,2.8068153858184814,0,0.03,1.1448569297790527,1.1448569297790527,-1.9565268754959106,1.1449,1.857062578201294,1129.189986375,-0.2617361545562744,-3.714125633239746,-3.4523894786834717,0,551,-1.7261947393417358
473,551,1731436064.3150618,-0.7025756239891052,0.38102567195892334,0,0.03,0.10419522225856781,0.10419522225856781,-2.0773589611053467,0.1042,0.7025755643844604,1131.183997934,2.7089390754699707,-1.4051512479782104,-4.114090442657471,1,552,-2.0570452213287354
474,552,1731436066.3092558,-1.7092782258987427,5.261474609375,0,0.03,1.4343171119689941,1.4343171119689941,-1.0678807497024536,1.4343,1.7092783451080322,1133.224387798,-0.6621434688568115,-3.4185564517974854,-2.756412982940674,0,553,-1.378206491470337
475,553,1731436068.3048134,-1.1792714595794678,2.7740743160247803,0,0.03,1.4400922060012817,1.4400922060012817,-0.8610801696777344,1.4401,1.1792714595794678,1135.173758286,-0.6697182655334473,-2.3585429191589355,-1.6888246536254883,0,554,-0.8444123268127441
476,554,1731436070.3235943,-2.272048234939575,5.381533145904541,0,0.03,1.443091869354248,1.443091869354248,-1.669830560684204,1.4431,2.272048234939575,1137.192590042,-0.673647403717041,-4.54409646987915,-3.8704490661621094,0,555,-1.9352245330810547
477,555,1731436072.3437006,-1.619827389717102,2.905597686767578,0,0.03,1.612046718597412,1.612046718597412,-0.5618581175804138,1.612,1.6198272705078125,1139.212649189,-0.8895542621612549,-3.239654779434204,-2.350100517272949,0,556,-1.1750502586364746
478,556,1731436074.3577936,-1.510670781135559,3.293821334838867,0,0.03,0.8612716794013977,0.8612716794013977,-2.0037057399749756,0.8613,1.51067054271698,1141.226745999,0.18799042701721191,-3.021341562271118,-3.20933198928833,1,557,-1.604665994644165
479,558,1731436078.367927,-0.6559766530990601,2.1350247859954834,0,0.03,0.5110110640525818,0.5110110640525818,-0.7919049263000488,0.511,0.6559766530990601,1145.23688956,0.9050016403198242,-1.3119533061981201,-2.2169549465179443,1,559,-1.1084774732589722
480,559,1731436080.3832505,-1.9294618368148804,3.177456855773926,0,0.03,0.7463259696960449,0.7463259696960449,-1.5357754230499268,0.7463,1.9294617176055908,1147.252185015,0.3963282108306885,-3.8589236736297607,-4.255251884460449,1,560,-2.1276259422302246
481,560,1731436082.4004798,-1.5538511276245117,6.039344310760498,0,0.03,2.4649510383605957,2.4649510383605957,-1.702942132949829,2.465,1.5538511276245117,1149.269427125,-1.876105546951294,-3.1077022552490234,-1.2315967082977295,0,561,-0.6157983541488647
482,561,1731436084.396581,-1.304133415222168,3.001087188720703,0,0.03,0.7595514059066772,0.7595514059066772,-1.7270896434783936,0.7596,1.304133415222168,1151.265531195,0.37132787704467773,-2.608266830444336,-2.9795947074890137,1,562,-1.4897973537445068
483,562,1731436086.4136128,-1.4691318273544312,3.173783302307129,0,0.03,0.6406065821647644,0.6406065821647644,-1.5666168928146362,0.6406,1.4691319465637207,1153.282602762,0.6079955101013184,-2.9382636547088623,-3.5462591648101807,1,563,-1.7731295824050903
484,564,1731436090.419949,-0.925331711769104,6.438855171203613,0,0.03,1.1335597038269043,1.1335597038269043,-1.4816269874572754,1.1336,0.9253317713737488,1157.288893131,-0.24512076377868652,-1.850663423538208,-1.6055426597595215,0,565,-0.8027713298797607
485,566,1731436094.4329662,-1.3737846612930298,2.94222092628479,0,0.03,0.5577570796012878,0.5577570796012878,-1.5942912101745605,0.5578,1.3737847805023193,1161.301918583,0.7920243740081787,-2.7475693225860596,-3.5395936965942383,1,567,-1.7697968482971191
486,567,1731436096.4477072,-1.5861142873764038,5.294158458709717,0,0.03,0.7178687453269958,0.7178687453269958,-2.023689031600952,0.7179,1.5861142873764038,1163.316661134,0.4511532783508301,-3.1722285747528076,-3.6233818531036377,1,568,-1.8116909265518188
487,568,1731436098.4682593,-1.711439847946167,3.4460883140563965,0,0.03,1.0990443229675293,1.0990443229675293,-2.469374895095825,1.099,1.7114397287368774,1165.337228473,-0.19379520416259766,-3.422879695892334,-3.2290844917297363,0,569,-1.6145422458648682
488,569,1731436100.4958951,-0.9160091876983643,0.8035905361175537,0,0.03,0.10258029401302338,0.10258029401302338,-1.1308541297912598,0.1026,0.9160090684890747,1167.364832314,2.7253808975219727,-1.8320183753967285,-4.557399272918701,1,570,-2.2786996364593506
489,570,1731436102.4937418,-1.331027865409851,2.901662588119507,0,0.03,1.1024508476257324,1.1024508476257324,-1.7518653869628906,1.1025,1.331027865409851,1169.362689808,-0.198899507522583,-2.662055730819702,-2.463156223297119,0,571,-1.2315781116485596
490,571,1731436104.5006375,-0.2315341681241989,0.48913225531578064,0,0.03,0.1732320636510849,0.1732320636510849,-0.6310890913009644,0.1732,0.2315341681241989,1171.369565192,2.165256977081299,-0.4630683362483978,-2.6283252239227295,1,572,-1.3141626119613647
491,572,1731436106.5019636,-1.5546696186065674,3.9005074501037598,0,0.03,1.6137491464614868,1.6137491464614868,-2.338315010070801,1.6137,1.5546696186065674,1173.370934638,-0.8916804790496826,-3.1093392372131348,-2.217658758163452,0,573,-1.108829379081726
492,573,1731436108.521002,-1.2717738151550293,3.7781600952148438,0,0.03,0.598416805267334,0.598416805267334,-1.2178696393966675,0.5984,1.2717738151550293,1175.389976463,0.6993827819824219,-2.5435476303100586,-3.2429304122924805,1,574,-1.6214652061462402
493,574,1731436110.5374398,-1.5640640258789062,2.4980061054229736,0,0.03,0.5312266945838928,0.5312266945838928,-1.7557470798492432,0.5312,1.5640642642974854,1177.40638347,0.855222225189209,-3.1281280517578125,-3.9833502769470215,1,575,-1.9916751384735107
494,575,1731436112.5289748,-0.9006035923957825,4.809591293334961,0,0.03,0.526698648929596,0.526698648929596,-0.9006035923957825,0.5267,0.9006035923957825,1179.397986596,0.8662451505661011,-1.801207184791565,-2.667452335357666,1,576,-1.333726167678833
495,576,1731436114.5485158,-1.3992313146591187,2.2135701179504395,0,0.03,0.8469916582107544,0.8469916582107544,-1.6091963052749634,0.847,1.3992313146591187,1181.417478663,0.21285390853881836,-2.7984626293182373,-3.0113165378570557,1,577,-1.5056582689285278
496,577,1731436116.5667748,-1.3765326738357544,2.23915696144104,0,0.03,0.260206013917923,0.260206013917923,-1.1563798189163208,0.2602,1.3765325546264648,1183.435725936,1.7133591175079346,-2.753065347671509,-4.466424465179443,1,578,-2.2332122325897217
497,578,1731436118.5860262,-1.9048871994018555,6.861223220825195,0,0.03,1.6014060974121094,1.6014060974121094,-1.0628056526184082,1.6014,1.9048871994018555,1185.454977731,-0.8762445449829102,-3.809774398803711,-2.933529853820801,0,579,-1.4667649269104004
498,579,1731436120.6043453,-1.7837035655975342,3.2412357330322266,0,0.03,1.3968489170074463,1.3968489170074463,-1.3359719514846802,1.3968,1.7837038040161133,1187.473316326,-0.6126604080200195,-3.5674071311950684,-2.954746723175049,0,580,-1.4773733615875244
499,580,1731436122.6009035,-0.6194018125534058,1.332248568534851,0,0.03,0.2845780551433563,0.2845780551433563,-0.5894107222557068,0.2846,0.619401752948761,1189.469861178,1.6110866069793701,-1.2388036251068115,-2.8498902320861816,1,581,-1.4249451160430908
